timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1622570345255,10437,HTTP Request,503,Service Unavailable,oracleADW 1-233,text,false,,17781,228,500,500,https://g710506a63ec50c-demodb.adb.us-ashburn-1.oraclecloudapps.com/ords/root/may2018/,10172,0,6856
1622570345305,10392,HTTP Request,503,Service Unavailable,oracleADW 1-151,text,false,,17783,228,499,499,https://g710506a63ec50c-demodb.adb.us-ashburn-1.oraclecloudapps.com/ords/root/may2018/,10122,0,6806
1622570345304,10423,HTTP Request,503,Service Unavailable,oracleADW 1-279,text,false,,17781,228,498,498,https://g710506a63ec50c-demodb.adb.us-ashburn-1.oraclecloudapps.com/ords/root/may2018/,10137,0,6844
1622570345304,10468,HTTP Request,503,Service Unavailable,oracleADW 1-129,text,false,,17781,228,497,497,https://g710506a63ec50c-demodb.adb.us-ashburn-1.oraclecloudapps.com/ords/root/may2018/,10184,0,6883
1622570345304,10504,HTTP Request,503,Service Unavailable,oracleADW 1-86,text,false,,17781,228,496,496,https://g710506a63ec50c-demodb.adb.us-ashburn-1.oraclecloudapps.com/ords/root/may2018/,10220,0,6918
1622570345304,10507,HTTP Request,503,Service Unavailable,oracleADW 1-119,text,false,,17783,228,495,495,https://g710506a63ec50c-demodb.adb.us-ashburn-1.oraclecloudapps.com/ords/root/may2018/,10228,0,6923
1622570345305,10533,HTTP Request,503,Service Unavailable,oracleADW 1-84,text,false,,17783,228,494,494,https://g710506a63ec50c-demodb.adb.us-ashburn-1.oraclecloudapps.com/ords/root/may2018/,10244,0,6879
1622570345274,10581,HTTP Request,503,Service Unavailable,oracleADW 1-29,text,false,,17781,228,493,493,https://g710506a63ec50c-demodb.adb.us-ashburn-1.oraclecloudapps.com/ords/root/may2018/,10302,0,7024
1622570345195,10665,HTTP Request,503,Service Unavailable,oracleADW 1-382,text,false,,17783,228,492,492,https://g710506a63ec50c-demodb.adb.us-ashburn-1.oraclecloudapps.com/ords/root/may2018/,10375,0,7078
1622570345303,10562,HTTP Request,503,Service Unavailable,oracleADW 1-287,text,false,,17783,228,491,491,https://g710506a63ec50c-demodb.adb.us-ashburn-1.oraclecloudapps.com/ords/root/may2018/,10284,0,7000
1622570345303,10614,HTTP Request,503,Service Unavailable,oracleADW 1-377,text,false,,17783,228,490,490,https://g710506a63ec50c-demodb.adb.us-ashburn-1.oraclecloudapps.com/ords/root/may2018/,10331,0,7047
1622570345303,10629,HTTP Request,503,Service Unavailable,oracleADW 1-284,text,false,,17783,228,489,489,https://g710506a63ec50c-demodb.adb.us-ashburn-1.oraclecloudapps.com/ords/root/may2018/,10350,0,7049
1622570345255,10732,HTTP Request,503,Service Unavailable,oracleADW 1-51,text,false,,17783,228,488,488,https://g710506a63ec50c-demodb.adb.us-ashburn-1.oraclecloudapps.com/ords/root/may2018/,10447,0,7145
1622570345303,10693,HTTP Request,503,Service Unavailable,oracleADW 1-167,text,false,,17783,228,487,487,https://g710506a63ec50c-demodb.adb.us-ashburn-1.oraclecloudapps.com/ords/root/may2018/,10402,0,7103
1622570345302,10709,HTTP Request,503,Service Unavailable,oracleADW 1-337,text,false,,17783,228,486,486,https://g710506a63ec50c-demodb.adb.us-ashburn-1.oraclecloudapps.com/ords/root/may2018/,10427,0,7129
1622570345301,10738,HTTP Request,503,Service Unavailable,oracleADW 1-291,text,false,,17783,228,485,485,https://g710506a63ec50c-demodb.adb.us-ashburn-1.oraclecloudapps.com/ords/root/may2018/,10462,0,7176
1622570345237,10815,HTTP Request,503,Service Unavailable,oracleADW 1-471,text,false,,17783,228,484,484,https://g710506a63ec50c-demodb.adb.us-ashburn-1.oraclecloudapps.com/ords/root/may2018/,10536,0,7231
1622570345303,10775,HTTP Request,503,Service Unavailable,oracleADW 1-141,text,false,,17783,228,483,483,https://g710506a63ec50c-demodb.adb.us-ashburn-1.oraclecloudapps.com/ords/root/may2018/,10481,0,7180
1622570345254,10824,HTTP Request,503,Service Unavailable,oracleADW 1-372,text,false,,17781,228,482,482,https://g710506a63ec50c-demodb.adb.us-ashburn-1.oraclecloudapps.com/ords/root/may2018/,10543,0,7245
1622570345301,10801,HTTP Request,503,Service Unavailable,oracleADW 1-135,text,false,,17783,228,481,481,https://g710506a63ec50c-demodb.adb.us-ashburn-1.oraclecloudapps.com/ords/root/may2018/,10506,0,7198
1622570345301,10807,HTTP Request,503,Service Unavailable,oracleADW 1-307,text,false,,17781,228,480,480,https://g710506a63ec50c-demodb.adb.us-ashburn-1.oraclecloudapps.com/ords/root/may2018/,10527,0,7239
1622570345302,10813,HTTP Request,503,Service Unavailable,oracleADW 1-305,text,false,,17781,228,479,479,https://g710506a63ec50c-demodb.adb.us-ashburn-1.oraclecloudapps.com/ords/root/may2018/,10528,0,7223
1622570345236,10888,HTTP Request,503,Service Unavailable,oracleADW 1-477,text,false,,17783,228,478,478,https://g710506a63ec50c-demodb.adb.us-ashburn-1.oraclecloudapps.com/ords/root/may2018/,10603,0,7300
1622570345301,10829,HTTP Request,503,Service Unavailable,oracleADW 1-302,text,false,,17783,228,477,477,https://g710506a63ec50c-demodb.adb.us-ashburn-1.oraclecloudapps.com/ords/root/may2018/,10549,0,7252
1622570345301,10842,HTTP Request,503,Service Unavailable,oracleADW 1-227,text,false,,17783,228,476,476,https://g710506a63ec50c-demodb.adb.us-ashburn-1.oraclecloudapps.com/ords/root/may2018/,10564,0,7269
1622570345302,10870,HTTP Request,503,Service Unavailable,oracleADW 1-229,text,false,,17781,228,475,475,https://g710506a63ec50c-demodb.adb.us-ashburn-1.oraclecloudapps.com/ords/root/may2018/,10589,0,7282
1622570345299,10893,HTTP Request,503,Service Unavailable,oracleADW 1-313,text,false,,17783,228,474,474,https://g710506a63ec50c-demodb.adb.us-ashburn-1.oraclecloudapps.com/ords/root/may2018/,10610,0,7310
1622570345255,10988,HTTP Request,503,Service Unavailable,oracleADW 1-427,text,false,,17783,228,473,473,https://g710506a63ec50c-demodb.adb.us-ashburn-1.oraclecloudapps.com/ords/root/may2018/,10701,0,7385
1622570345235,11016,HTTP Request,503,Service Unavailable,oracleADW 1-494,text,false,,17783,228,472,472,https://g710506a63ec50c-demodb.adb.us-ashburn-1.oraclecloudapps.com/ords/root/may2018/,10736,0,7459
1622570345302,10957,HTTP Request,503,Service Unavailable,oracleADW 1-102,text,false,,17783,228,471,471,https://g710506a63ec50c-demodb.adb.us-ashburn-1.oraclecloudapps.com/ords/root/may2018/,10668,0,7363
