timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1622487063473,9727,HTTP Request,503,Service Unavailable,oracleADW 1-279,text,false,,17787,228,500,500,https://g710506a63ec50c-demodb.adb.us-ashburn-1.oraclecloudapps.com/ords/root/may2018/,9455,0,6155
1622487063469,9774,HTTP Request,503,Service Unavailable,oracleADW 1-317,text,false,,17787,228,499,499,https://g710506a63ec50c-demodb.adb.us-ashburn-1.oraclecloudapps.com/ords/root/may2018/,9500,0,6197
1622487063488,9802,HTTP Request,503,Service Unavailable,oracleADW 1-164,text,false,,17787,228,498,498,https://g710506a63ec50c-demodb.adb.us-ashburn-1.oraclecloudapps.com/ords/root/may2018/,9521,0,6237
1622487063469,9825,HTTP Request,503,Service Unavailable,oracleADW 1-304,text,false,,17787,228,497,497,https://g710506a63ec50c-demodb.adb.us-ashburn-1.oraclecloudapps.com/ords/root/may2018/,9545,0,6257
1622487063492,9830,HTTP Request,503,Service Unavailable,oracleADW 1-162,text,false,,17787,228,496,496,https://g710506a63ec50c-demodb.adb.us-ashburn-1.oraclecloudapps.com/ords/root/may2018/,9533,0,6240
1622487063475,9866,HTTP Request,503,Service Unavailable,oracleADW 1-110,text,false,,17787,228,495,495,https://g710506a63ec50c-demodb.adb.us-ashburn-1.oraclecloudapps.com/ords/root/may2018/,9585,0,6291
1622487063479,9864,HTTP Request,503,Service Unavailable,oracleADW 1-114,text,false,,17787,228,494,494,https://g710506a63ec50c-demodb.adb.us-ashburn-1.oraclecloudapps.com/ords/root/may2018/,9585,0,6273
1622487063468,9914,HTTP Request,503,Service Unavailable,oracleADW 1-139,text,false,,17789,228,493,493,https://g710506a63ec50c-demodb.adb.us-ashburn-1.oraclecloudapps.com/ords/root/may2018/,9632,0,6334
1622487063487,9914,HTTP Request,503,Service Unavailable,oracleADW 1-60,text,false,,17789,228,492,492,https://g710506a63ec50c-demodb.adb.us-ashburn-1.oraclecloudapps.com/ords/root/may2018/,9631,0,6345
1622487063453,9952,HTTP Request,503,Service Unavailable,oracleADW 1-261,text,false,,17787,228,491,491,https://g710506a63ec50c-demodb.adb.us-ashburn-1.oraclecloudapps.com/ords/root/may2018/,9666,0,6372
1622487063452,9960,HTTP Request,503,Service Unavailable,oracleADW 1-227,text,false,,17789,228,490,490,https://g710506a63ec50c-demodb.adb.us-ashburn-1.oraclecloudapps.com/ords/root/may2018/,9659,0,6361
1622487063479,9955,HTTP Request,503,Service Unavailable,oracleADW 1-196,text,false,,17787,228,489,489,https://g710506a63ec50c-demodb.adb.us-ashburn-1.oraclecloudapps.com/ords/root/may2018/,9666,0,6361
1622487063473,9978,HTTP Request,503,Service Unavailable,oracleADW 1-49,text,false,,17789,228,488,488,https://g710506a63ec50c-demodb.adb.us-ashburn-1.oraclecloudapps.com/ords/root/may2018/,9688,0,6398
1622487063452,10015,HTTP Request,503,Service Unavailable,oracleADW 1-254,text,false,,17787,228,487,487,https://g710506a63ec50c-demodb.adb.us-ashburn-1.oraclecloudapps.com/ords/root/may2018/,9729,0,6423
1622487063496,9974,HTTP Request,503,Service Unavailable,oracleADW 1-68,text,false,,17789,228,486,486,https://g710506a63ec50c-demodb.adb.us-ashburn-1.oraclecloudapps.com/ords/root/may2018/,9694,0,6388
1622487063468,10024,HTTP Request,503,Service Unavailable,oracleADW 1-267,text,false,,17787,228,485,485,https://g710506a63ec50c-demodb.adb.us-ashburn-1.oraclecloudapps.com/ords/root/may2018/,9745,0,6460
1622487063468,10036,HTTP Request,503,Service Unavailable,oracleADW 1-112,text,false,,17789,228,484,484,https://g710506a63ec50c-demodb.adb.us-ashburn-1.oraclecloudapps.com/ords/root/may2018/,9750,0,6459
1622487063486,10034,HTTP Request,503,Service Unavailable,oracleADW 1-103,text,false,,17787,228,483,483,https://g710506a63ec50c-demodb.adb.us-ashburn-1.oraclecloudapps.com/ords/root/may2018/,9747,0,6442
1622487063492,10056,HTTP Request,503,Service Unavailable,oracleADW 1-328,text,false,,17789,228,482,482,https://g710506a63ec50c-demodb.adb.us-ashburn-1.oraclecloudapps.com/ords/root/may2018/,9759,0,6468
1622487063475,10075,HTTP Request,503,Service Unavailable,oracleADW 1-288,text,false,,17787,228,481,481,https://g710506a63ec50c-demodb.adb.us-ashburn-1.oraclecloudapps.com/ords/root/may2018/,9791,0,6487
1622487063468,10087,HTTP Request,503,Service Unavailable,oracleADW 1-195,text,false,,17789,228,480,480,https://g710506a63ec50c-demodb.adb.us-ashburn-1.oraclecloudapps.com/ords/root/may2018/,9807,0,6512
1622487063453,10160,HTTP Request,503,Service Unavailable,oracleADW 1-228,text,false,,17787,228,479,479,https://g710506a63ec50c-demodb.adb.us-ashburn-1.oraclecloudapps.com/ords/root/may2018/,9880,0,6570
1622487063477,10137,HTTP Request,503,Service Unavailable,oracleADW 1-305,text,false,,17787,228,478,478,https://g710506a63ec50c-demodb.adb.us-ashburn-1.oraclecloudapps.com/ords/root/may2018/,9860,0,6568
