timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1622570981668,11876,HTTP Request,503,Service Unavailable,oracleADW 1-319,text,false,,17783,228,500,500,https://g710506a63ec50c-demodb.adb.us-ashburn-1.oraclecloudapps.com/ords/root/may2018/,11609,0,8281
1622570981674,11890,HTTP Request,503,Service Unavailable,oracleADW 1-216,text,false,,17783,228,499,499,https://g710506a63ec50c-demodb.adb.us-ashburn-1.oraclecloudapps.com/ords/root/may2018/,11603,0,8304
1622570981656,11910,HTTP Request,503,Service Unavailable,oracleADW 1-378,text,false,,17783,228,498,498,https://g710506a63ec50c-demodb.adb.us-ashburn-1.oraclecloudapps.com/ords/root/may2018/,11631,0,8344
1622570981670,11939,HTTP Request,503,Service Unavailable,oracleADW 1-84,text,false,,17783,228,497,497,https://g710506a63ec50c-demodb.adb.us-ashburn-1.oraclecloudapps.com/ords/root/may2018/,11660,0,8372
1622570981652,12003,HTTP Request,503,Service Unavailable,oracleADW 1-314,text,false,,17783,228,496,496,https://g710506a63ec50c-demodb.adb.us-ashburn-1.oraclecloudapps.com/ords/root/may2018/,11723,0,8438
1622570981670,12010,HTTP Request,503,Service Unavailable,oracleADW 1-224,text,false,,17783,228,495,495,https://g710506a63ec50c-demodb.adb.us-ashburn-1.oraclecloudapps.com/ords/root/may2018/,11724,0,8432
1622570981675,12010,HTTP Request,503,Service Unavailable,oracleADW 1-89,text,false,,17783,228,494,494,https://g710506a63ec50c-demodb.adb.us-ashburn-1.oraclecloudapps.com/ords/root/may2018/,11722,0,8427
1622570981691,12061,HTTP Request,503,Service Unavailable,oracleADW 1-21,text,false,,17783,228,493,493,https://g710506a63ec50c-demodb.adb.us-ashburn-1.oraclecloudapps.com/ords/root/may2018/,11773,0,8480
1622570981660,12100,HTTP Request,503,Service Unavailable,oracleADW 1-380,text,false,,17783,228,492,492,https://g710506a63ec50c-demodb.adb.us-ashburn-1.oraclecloudapps.com/ords/root/may2018/,11821,0,8535
1622570981678,12092,HTTP Request,503,Service Unavailable,oracleADW 1-150,text,false,,17783,228,491,491,https://g710506a63ec50c-demodb.adb.us-ashburn-1.oraclecloudapps.com/ords/root/may2018/,11815,0,8487
1622570981689,12100,HTTP Request,503,Service Unavailable,oracleADW 1-234,text,false,,17783,228,490,490,https://g710506a63ec50c-demodb.adb.us-ashburn-1.oraclecloudapps.com/ords/root/may2018/,11819,0,8523
1622570981586,12205,HTTP Request,503,Service Unavailable,oracleADW 1-260,text,false,,17783,228,489,489,https://g710506a63ec50c-demodb.adb.us-ashburn-1.oraclecloudapps.com/ords/root/may2018/,11925,0,8639
1622570981668,12125,HTTP Request,503,Service Unavailable,oracleADW 1-325,text,false,,17783,228,488,488,https://g710506a63ec50c-demodb.adb.us-ashburn-1.oraclecloudapps.com/ords/root/may2018/,11845,0,8558
1622570981679,12133,HTTP Request,503,Service Unavailable,oracleADW 1-17,text,false,,17783,228,487,487,https://g710506a63ec50c-demodb.adb.us-ashburn-1.oraclecloudapps.com/ords/root/may2018/,11857,0,8573
1622570981637,12225,HTTP Request,503,Service Unavailable,oracleADW 1-423,text,false,,17783,228,486,486,https://g710506a63ec50c-demodb.adb.us-ashburn-1.oraclecloudapps.com/ords/root/may2018/,11943,0,8654
1622570981651,12248,HTTP Request,503,Service Unavailable,oracleADW 1-321,text,false,,17783,228,485,485,https://g710506a63ec50c-demodb.adb.us-ashburn-1.oraclecloudapps.com/ords/root/may2018/,11971,0,8686
1622570981679,12234,HTTP Request,503,Service Unavailable,oracleADW 1-135,text,false,,17783,228,484,484,https://g710506a63ec50c-demodb.adb.us-ashburn-1.oraclecloudapps.com/ords/root/may2018/,11961,0,8682
1622570981675,12239,HTTP Request,503,Service Unavailable,oracleADW 1-164,text,false,,17783,228,483,483,https://g710506a63ec50c-demodb.adb.us-ashburn-1.oraclecloudapps.com/ords/root/may2018/,11958,0,8673
1622570981624,12301,HTTP Request,200,OK,oracleADW 1-488,text,true,,15059,228,482,482,https://g710506a63ec50c-demodb.adb.us-ashburn-1.oraclecloudapps.com/ords/root/may2018/,12025,0,5828
1622570981588,12385,HTTP Request,200,OK,oracleADW 1-93,text,true,,15059,228,481,481,https://g710506a63ec50c-demodb.adb.us-ashburn-1.oraclecloudapps.com/ords/root/may2018/,12106,0,5864
1622570981638,12337,HTTP Request,200,OK,oracleADW 1-379,text,true,,15059,228,480,480,https://g710506a63ec50c-demodb.adb.us-ashburn-1.oraclecloudapps.com/ords/root/may2018/,12054,0,5815
1622570981589,12417,HTTP Request,503,Service Unavailable,oracleADW 1-236,text,false,,17783,228,479,479,https://g710506a63ec50c-demodb.adb.us-ashburn-1.oraclecloudapps.com/ords/root/may2018/,12142,0,8860
1622570981679,12329,HTTP Request,503,Service Unavailable,oracleADW 1-33,text,false,,17783,228,478,478,https://g710506a63ec50c-demodb.adb.us-ashburn-1.oraclecloudapps.com/ords/root/may2018/,12050,0,8763
1622570981691,12319,HTTP Request,503,Service Unavailable,oracleADW 1-23,text,false,,17783,228,477,477,https://g710506a63ec50c-demodb.adb.us-ashburn-1.oraclecloudapps.com/ords/root/may2018/,12030,0,8735
1622570981663,12354,HTTP Request,503,Service Unavailable,oracleADW 1-279,text,false,,17783,228,476,476,https://g710506a63ec50c-demodb.adb.us-ashburn-1.oraclecloudapps.com/ords/root/may2018/,12060,0,8758
1622570981637,12424,HTTP Request,503,Service Unavailable,oracleADW 1-392,text,false,,17783,228,475,475,https://g710506a63ec50c-demodb.adb.us-ashburn-1.oraclecloudapps.com/ords/root/may2018/,12143,0,8846
1622570981692,12381,HTTP Request,503,Service Unavailable,oracleADW 1-311,text,false,,17783,228,474,474,https://g710506a63ec50c-demodb.adb.us-ashburn-1.oraclecloudapps.com/ords/root/may2018/,12098,0,8808
1622570981662,12442,HTTP Request,503,Service Unavailable,oracleADW 1-387,text,false,,17783,228,473,473,https://g710506a63ec50c-demodb.adb.us-ashburn-1.oraclecloudapps.com/ords/root/may2018/,12158,0,8867
1622570981672,12442,HTTP Request,200,OK,oracleADW 1-24,text,true,,15059,228,472,472,https://g710506a63ec50c-demodb.adb.us-ashburn-1.oraclecloudapps.com/ords/root/may2018/,12164,0,5776
1622570981679,12439,HTTP Request,503,Service Unavailable,oracleADW 1-226,text,false,,17783,228,471,471,https://g710506a63ec50c-demodb.adb.us-ashburn-1.oraclecloudapps.com/ords/root/may2018/,12161,0,8876
1622570981636,12518,HTTP Request,200,OK,oracleADW 1-397,text,true,,15059,228,470,470,https://g710506a63ec50c-demodb.adb.us-ashburn-1.oraclecloudapps.com/ords/root/may2018/,12240,0,5815
1622570981665,12493,HTTP Request,200,OK,oracleADW 1-414,text,true,,15059,228,469,469,https://g710506a63ec50c-demodb.adb.us-ashburn-1.oraclecloudapps.com/ords/root/may2018/,12221,0,5783
1622570981668,12500,HTTP Request,503,Service Unavailable,oracleADW 1-57,text,false,,17783,228,468,468,https://g710506a63ec50c-demodb.adb.us-ashburn-1.oraclecloudapps.com/ords/root/may2018/,12210,0,8912
1622570981673,12524,HTTP Request,503,Service Unavailable,oracleADW 1-257,text,false,,17783,228,467,467,https://g710506a63ec50c-demodb.adb.us-ashburn-1.oraclecloudapps.com/ords/root/may2018/,12235,0,8939
1622570981693,12593,HTTP Request,503,Service Unavailable,oracleADW 1-49,text,false,,17783,228,466,466,https://g710506a63ec50c-demodb.adb.us-ashburn-1.oraclecloudapps.com/ords/root/may2018/,12298,0,8985
1622570981675,12645,HTTP Request,503,Service Unavailable,oracleADW 1-129,text,false,,17783,228,465,465,https://g710506a63ec50c-demodb.adb.us-ashburn-1.oraclecloudapps.com/ords/root/may2018/,12353,0,9047
1622570981693,12747,HTTP Request,503,Service Unavailable,oracleADW 1-101,text,false,,17783,228,464,464,https://g710506a63ec50c-demodb.adb.us-ashburn-1.oraclecloudapps.com/ords/root/may2018/,12464,0,9175
1622570981693,12805,HTTP Request,503,Service Unavailable,oracleADW 1-287,text,false,,17783,228,463,463,https://g710506a63ec50c-demodb.adb.us-ashburn-1.oraclecloudapps.com/ords/root/may2018/,12522,0,9233
1622570981668,12888,HTTP Request,503,Service Unavailable,oracleADW 1-329,text,false,,17783,228,462,462,https://g710506a63ec50c-demodb.adb.us-ashburn-1.oraclecloudapps.com/ords/root/may2018/,12602,0,9310
1622570981651,12956,HTTP Request,503,Service Unavailable,oracleADW 1-307,text,false,,17783,228,461,461,https://g710506a63ec50c-demodb.adb.us-ashburn-1.oraclecloudapps.com/ords/root/may2018/,12675,0,9390
1622570981679,12975,HTTP Request,503,Service Unavailable,oracleADW 1-111,text,false,,17783,228,460,460,https://g710506a63ec50c-demodb.adb.us-ashburn-1.oraclecloudapps.com/ords/root/may2018/,12688,0,9364
1622570981692,12979,HTTP Request,503,Service Unavailable,oracleADW 1-210,text,false,,17783,228,459,459,https://g710506a63ec50c-demodb.adb.us-ashburn-1.oraclecloudapps.com/ords/root/may2018/,12700,0,9416
1622570981694,12987,HTTP Request,503,Service Unavailable,oracleADW 1-47,text,false,,17783,228,458,458,https://g710506a63ec50c-demodb.adb.us-ashburn-1.oraclecloudapps.com/ords/root/may2018/,12700,0,9399
1622570981587,13120,HTTP Request,503,Service Unavailable,oracleADW 1-189,text,false,,17783,228,457,457,https://g710506a63ec50c-demodb.adb.us-ashburn-1.oraclecloudapps.com/ords/root/may2018/,12837,0,9548
1622570981646,13089,HTTP Request,503,Service Unavailable,oracleADW 1-454,text,false,,17783,228,456,456,https://g710506a63ec50c-demodb.adb.us-ashburn-1.oraclecloudapps.com/ords/root/may2018/,12806,0,9518
1622570981589,13170,HTTP Request,503,Service Unavailable,oracleADW 1-134,text,false,,17783,228,455,455,https://g710506a63ec50c-demodb.adb.us-ashburn-1.oraclecloudapps.com/ords/root/may2018/,12878,0,9527
1622570981692,13067,HTTP Request,503,Service Unavailable,oracleADW 1-215,text,false,,17783,228,455,455,https://g710506a63ec50c-demodb.adb.us-ashburn-1.oraclecloudapps.com/ords/root/may2018/,12785,0,9491
1622570981690,13076,HTTP Request,200,OK,oracleADW 1-242,text,true,,15059,228,453,453,https://g710506a63ec50c-demodb.adb.us-ashburn-1.oraclecloudapps.com/ords/root/may2018/,12784,0,5817
1622570981638,13141,HTTP Request,503,Service Unavailable,oracleADW 1-390,text,false,,17783,228,452,452,https://g710506a63ec50c-demodb.adb.us-ashburn-1.oraclecloudapps.com/ords/root/may2018/,12851,0,9528
1622570981672,13117,HTTP Request,200,OK,oracleADW 1-112,text,true,,15059,228,451,451,https://g710506a63ec50c-demodb.adb.us-ashburn-1.oraclecloudapps.com/ords/root/may2018/,12825,0,5840
1622570981638,13154,HTTP Request,503,Service Unavailable,oracleADW 1-437,text,false,,17783,228,450,450,https://g710506a63ec50c-demodb.adb.us-ashburn-1.oraclecloudapps.com/ords/root/may2018/,12878,0,9551
1622570981629,13171,HTTP Request,200,OK,oracleADW 1-478,text,true,,15059,228,449,449,https://g710506a63ec50c-demodb.adb.us-ashburn-1.oraclecloudapps.com/ords/root/may2018/,12889,0,5886
1622570981652,13164,HTTP Request,503,Service Unavailable,oracleADW 1-364,text,false,,17783,228,448,448,https://g710506a63ec50c-demodb.adb.us-ashburn-1.oraclecloudapps.com/ords/root/may2018/,12883,0,9597
1622570981665,13170,HTTP Request,200,OK,oracleADW 1-450,text,true,,15059,228,447,447,https://g710506a63ec50c-demodb.adb.us-ashburn-1.oraclecloudapps.com/ords/root/may2018/,12894,0,5808
1622570981633,13213,HTTP Request,503,Service Unavailable,oracleADW 1-413,text,false,,17783,228,446,446,https://g710506a63ec50c-demodb.adb.us-ashburn-1.oraclecloudapps.com/ords/root/may2018/,12932,0,9635
1622570981585,13281,HTTP Request,503,Service Unavailable,oracleADW 1-50,text,false,,17783,228,445,445,https://g710506a63ec50c-demodb.adb.us-ashburn-1.oraclecloudapps.com/ords/root/may2018/,12990,0,9691
